Date,State,District,Mine_Name,Latitude,Longitude,CO2_ppm,CH4_ppm,PM2_5,PM10,SO2_ppm,NOx_ppm,Temperature_C,Humidity_%,Wind_Speed_m/s,Rainfall_mm,Mine_Depth_m,Coal_Output_ton/day,Operation_Shift_Hours,Energy_Consumed_MWh,Emission_Index,Carbon_Offset_Trees,CH4_to_Ethanol_Liters,CO2_to_Biogas_Liters,Anomaly_Score,Forecast_Emission,Carbon_Credits_Potential_INR,Reforestation_Area_ha,Health_Risk_Index
2021-07-19,Chhattisgarh,Korba,Dipka,22.418,82.721,430.2191298217558,2.2643570508632282,43.6728913736966,88.80470469207995,6.242042469696743,22.566781139576467,29.465793132900092,55.799072985203644,2.4162280966735263,5.62446026752926,80,13171,20,10100.157012504695,9.214207645470289,6,881.5995221180574,114521.58346807194,0,9.030160424447157,508.13993987451477,1.2310290961894208,44.34608959158463
2019-06-28,Chhattisgarh,Raigarh,Jampali,21.977,83.352,461.7941191886379,1.838541884634207,28.3324469032607,109.82582726698791,21.870907368714732,32.41478104473958,28.07106772269384,60.84946992748938,2.2552538643742386,4.509022525031649,140,11746,16,5867.004948035769,30.57402796725446,13,577.805423582868,117082.37754787985,0,32.44687742485498,2087.017525217915,2.0828821520403213,23.655799927199638
2019-07-31,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,406.07934035016547,2.3413565895197643,35.69107557137752,129.1654582246054,3.8786125033889896,30.52816692583625,25.381431306092956,66.82413876522305,2.5130740850251914,7.263063077612541,200,14557,24,10744.741796382483,11.617632188577206,19,1053.9021053299139,118276.13817137458,0,12.27627920975224,805.7919103361387,1.781621802637267,31.688228380347024
2022-06-11,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,419.7137202219796,1.776222359524563,13.857022232552737,60.178453315840116,8.534617346721738,36.68444395054476,28.83101776103756,53.961530887864775,2.9184629868838656,1.285697313603281,55,13250,24,8002.188140746779,11.590654740856033,1,503.9621004381538,110771.05522030346,0,12.50719706042061,735.1662661946233,2.4026699416847546,33.63351228512021
2020-04-09,Jharkhand,Dhanbad,Jharia,23.77,86.42,403.87287354644457,2.1527480651422333,22.145179980301496,111.23216036092933,3.4537460951881584,24.779515234812276,19.178668054889165,87.45600581155196,3.4628533216823234,5.86930097043232,55,14812,24,10038.01567701195,20.87428584957504,19,1091.947497891801,128247.6362200966,0,22.01300911316845,1164.9525293238037,0.9251025749341483,23.04852819794739
2023-11-10,Jharkhand,Dhanbad,Bhowra,23.75,86.43,449.93098177859406,2.1237132546366153,9.71340287852584,35.48639743176652,15.264092210179466,29.914078659630285,18.590005136033678,64.7666584871527,1.680479376409353,6.8599683811342596,55,7541,16,6107.24246170943,10.133147843483705,3,352.934438479262,78757.36678938149,0,10.04443230858609,623.0677048087778,0.9554142542032404,17.33128550430879
2022-05-31,Jharkhand,Bokaro,Kargali,23.82,85.92,401.81240444359645,1.9068337589694657,7.575458875187245,153.64202046201504,24.731442987595045,40.06365882053218,23.708667823612934,59.375821830759186,3.143612455471027,2.423297347323262,55,11079,24,5986.195773065179,25.460540851987695,12,730.9968561192827,99096.62958321908,0,27.229540690869708,1696.5606888632785,2.066486066919466,21.398315653156736
2020-09-22,Jharkhand,Bokaro,Kathara,23.91,85.92,411.26041804348137,1.7095112658845568,47.090346188969434,211.32768205627605,18.724199557865322,54.316900607992665,29.308464906367423,64.97219457570685,1.802645028542548,2.716894213670549,140,10758,16,7599.945113991128,30.05369740140855,10,388.48419362687616,94950.05307480608,0,31.759435417401065,2016.4085021529697,1.2336270947320527,31.783270904664835
2021-04-04,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,421.2536849943908,1.7930671148987858,64.12128846154916,56.840592460759595,12.827051085432789,43.174490560275714,36.555935854737726,51.615629236615824,2.7115879837565977,4.295785941536847,140,13542,16,10169.404537267235,4.837784437554861,14,693.4483686643639,106757.75823920828,0,5.092880563123461,284.9671664088384,1.587037437364961,40.14550838352987
2022-07-11,Odisha,Angul,Talcher,20.95,85.23,452.25331463327853,2.0167827707517727,54.15720100084941,74.67393191304045,8.13399787069354,32.27657816422934,18.725641736605986,80.27588314008698,2.4116900873357734,5.122157681012414,80,11527,20,6988.161363843431,4.34646542974299,10,607.5903565138676,92677.04803278617,0,4.454641297146546,266.5548938933303,1.6997564062031405,41.84535064331679
2022-05-15,Odisha,Angul,Bhubaneswari,20.94,85.19,409.5754070408434,1.7383428010931987,31.38197359918795,83.51237948313513,15.618312016480205,33.45479813679783,20.237388758752708,53.11459146750572,3.4452922263885033,12.15936180181094,55,5242,20,2609.704902459328,9.162884323353524,15,294.07551203755304,45551.294345685215,0,9.668906294125032,691.040734356362,2.315380568324063,-0.2535109574444441
2020-08-29,Odisha,Jharsuguda,Lakhanpur,21.85,83.87,416.73630333471266,1.7863435440345319,29.20834458594318,115.19863254498516,10.380887109546507,45.08379679890001,27.261574783858062,51.77756299996075,2.7224654315021675,3.620715660579368,80,12757,16,8230.124734037367,-5.268460568484464,16,483.68209549476506,108545.60263903801,0,-5.230094403676077,-387.8698173432709,0.9335271678621776,24.182745629366337
2021-06-03,Odisha,Sundargarh,Basundhara,21.93,83.73,434.465993750903,1.8261213238952578,0.01,117.54643975599811,15.202969297651883,34.525603784996036,34.543922047690685,87.60358940061752,1.8301468999951496,6.386723385075468,55,7548,24,4699.991727362011,10.846855960925367,16,300.43247279355893,73697.17097247395,0,10.621464616072437,643.2455842988354,2.056149923792665,17.43802319667401
2023-10-24,Chhattisgarh,Korba,Gevra,22.331,82.614,456.13236408864515,2.097078668288029,0.01,219.5501655121102,11.320807571580985,17.81202451031309,29.340002986096525,33.09214507145066,2.602172776213258,6.205785039693184,80,11494,16,6487.48294686662,20.359179808749793,27,633.3636220879114,89594.27601410677,0,20.351903314650478,1556.518544610562,1.1757374305553534,11.337300578406097
2020-01-01,Chhattisgarh,Korba,Kusmunda,22.25,82.52,414.9886421120688,1.9322419886370061,12.295166125326197,67.38629212606652,15.88078366061201,16.099189700829438,28.857709830105055,64.7197839743178,2.57583911744806,7.174164298978691,55,7279,16,4997.951353799371,14.92190839630844,15,341.90606772950713,64010.89614702701,0,15.100294022136985,892.0959585500378,2.570705672714618,26.511578237274392
2019-10-03,Chhattisgarh,Korba,Dipka,22.418,82.721,430.342791728111,1.7140481024877985,36.50171652699064,48.21308724435433,13.498571758743195,12.350607435564541,36.02701993415167,48.49958727276186,3.02110370555314,1.3317312756798754,140,13970,16,7377.607146284617,8.389070352136944,15,554.9849402530965,123654.23672806167,0,8.8833775584246,507.30932995136874,2.0457058338225393,30.90527043837304
2020-01-15,Chhattisgarh,Raigarh,Jampali,21.977,83.352,447.4704751776909,1.9071210274998136,44.89105371655324,126.82468122499773,21.524536663213027,34.03133440258952,22.407673011128967,62.67997336645213,3.1137458488823837,7.934595829804436,140,22174,20,13218.229489298235,30.471872657111263,11,1417.1990382909692,219505.83411577056,0,32.094485428390044,2198.2648637584657,1.6104973804688256,48.490304422874964
2023-11-02,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,436.38074864858584,2.0429900713720994,28.976603008892987,148.77477509420123,17.604990463724548,7.080344724353701,23.516395229224877,42.89121454333286,2.9678870455573616,6.060329141871555,80,16490,20,13772.677985921167,10.709321075882206,6,716.2151980772672,133527.0704548285,0,10.46312932242767,593.4149659953689,0.6572623239675512,43.60434348086236
2022-08-25,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,404.6899688622385,2.0198519358848688,45.01381235076986,134.8034938856349,22.06129143918844,25.22466196046726,32.46413216573562,54.31603586410594,3.6000963386533353,2.7504377513371265,80,9790,24,5427.698392198381,21.006218214284928,15,552.2431515960864,77423.93437950505,0,21.378338302673104,1322.4588151205437,1.307865614545879,34.848917979714365
2023-07-13,Jharkhand,Dhanbad,Jharia,23.77,86.42,457.4939688558586,1.7836978701267778,53.07699707411055,87.75498596508498,8.941725577406288,39.105076989238604,26.0397056594338,74.49853140816782,3.1102786639721502,0.42248691192326726,80,13056,24,11792.002592517223,12.123653713100165,3,855.0907368923191,123708.89075453463,0,12.835798037258236,685.9121445125942,1.0308865453154976,29.00004931896889
2022-07-15,Jharkhand,Dhanbad,Bhowra,23.75,86.43,446.4647517990984,2.170159493599794,29.92207796866838,157.31956978460158,15.638654809207244,19.44267700273896,39.16671233334265,86.4436776514145,1.9077626551418745,3.9852431457695876,80,4972,20,4274.488300603831,19.760626961868844,13,240.78460916355652,37122.14799007788,0,21.42420319796538,1414.6165250064332,2.708932827519707,18.540878006520618
2021-08-02,Jharkhand,Bokaro,Kargali,23.82,85.92,455.17686900574483,2.0980590050753407,45.23858198199771,106.5241590783443,15.450539364636237,31.702037003270675,27.88800366936488,63.65638378960936,2.4644025186849072,7.14899635619892,200,6160,16,4288.130924984668,26.34245500914865,5,454.3378791752438,50431.08148417922,0,25.938677837612595,1859.3013684995085,1.4096435537509926,43.251539931661455
2023-12-14,Jharkhand,Bokaro,Kathara,23.91,85.92,441.0969322116641,1.9962966049448867,18.176370012097657,149.1051120760574,5.16740190359371,1.011824729698148,29.01450404461363,63.508081072912276,2.214963809244886,8.538286111688873,55,7625,16,6052.793679875629,12.400475135348534,13,568.3060231175035,71255.8307562172,0,13.1785772853491,754.59352337914,1.4950579064865521,16.267475874106594
2021-12-23,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,419.5243898886052,1.6585485316857969,17.04939147439015,26.09676369340444,22.705856088889703,34.09393077781519,33.39018149671762,92.77720237927642,2.8538361029285886,6.078823732041404,140,12066,20,7700.177310739811,10.871573573445962,10,752.098834032867,93598.18188473722,0,11.703623121230086,721.5299864241753,2.3818724440654164,31.09927340448452
2021-03-20,Odisha,Angul,Talcher,20.95,85.23,414.7458225231387,2.2248266694092953,52.0378920793701,80.7414681363,15.132545327070094,24.088823337266806,28.292432118032146,49.60130983477439,3.2882451271499167,0.7501031485429719,200,10410,24,8131.335206725465,14.909727291319111,4,735.1702127534206,82885.33798054622,0,15.450771756143746,1119.3362597133332,2.19186806228127,40.0404861080436
2022-10-05,Odisha,Angul,Bhubaneswari,20.94,85.19,416.5052403378383,2.156063475403169,26.559437362216837,162.29013233159816,4.692023865508601,22.77292524625479,18.48828750663176,66.52736771984709,3.5476958877050007,6.922210343601316,200,12575,24,11229.87470121175,10.289263737902496,8,802.2713305631555,104993.84763997408,0,10.834388950523044,617.6183269933914,0.5754153330413329,15.93622277685143
2021-07-13,Odisha,Jharsuguda,Lakhanpur,21.85,83.87,391.54096091999884,1.9603945001907819,47.24062208032525,164.74180752803392,1.1145236392766797,25.513221355728664,30.14983981392721,97.01177918958197,1.9848986286436003,5.509711609957513,80,17267,24,12498.94426203864,15.540194190148087,9,1125.8243310358396,128653.90502632123,0,15.626923821979634,890.1783676821274,1.6886316778486972,27.182112897521822
2020-05-08,Odisha,Sundargarh,Basundhara,21.93,83.73,433.05423126824286,1.8059022098448414,64.46632292889996,265.6043730140091,20.36723261988047,10.580515534704844,30.126809063057756,53.19677231864942,2.817202397017636,6.3801947576142535,200,7034,24,6017.322804302504,8.000319943666112,15,392.79140425832225,61619.241200024684,0,8.500131076522653,559.7184102559085,0.30748510440000953,48.2043698349724
2023-03-27,Chhattisgarh,Korba,Gevra,22.331,82.614,422.02343102589873,2.116176699126134,49.92182117239444,129.26526072151722,25.434949327387784,34.7465725647349,15.777153034492772,51.29997708780692,2.178989110771528,5.9201435388518036,200,12375,24,8769.10835238614,43.165650321579236,3,744.1071344854954,110064.39133577721,0,44.77855503569742,2791.5089909231538,1.822620083398145,33.55526202502485
2022-01-26,Chhattisgarh,Korba,Kusmunda,22.25,82.52,460.9714498242237,1.413115725580997,66.83617465837553,48.848378775439414,21.063038617130257,14.574501756872621,22.87068379475034,47.567887079511785,2.74573853698777,3.676319597239381,80,6032,16,5205.688660821897,7.89780339960658,9,227.5251386367811,44493.11894695165,0,8.273771777615497,455.85627436095047,3.0322773285395113,39.656774763508835
2021-12-30,Chhattisgarh,Korba,Dipka,22.418,82.721,432.7571899366395,1.6149692741428205,27.90143009103303,18.978338284927474,15.280391442983536,28.27425583972821,25.828872451111238,56.084551391014756,2.4480163298889,2.201960916772715,80,6502,24,5370.329894747719,22.015415594957958,16,273.4862808695406,54209.91021054315,0,22.302306861001014,1560.7426869990009,0.8354436037547986,29.673818719705935
2019-12-30,Chhattisgarh,Raigarh,Jampali,21.977,83.352,403.7048399554639,1.9437549129379925,63.420508876841275,148.44101259796304,18.714335663154927,27.36007273711162,38.55906788306434,44.15601064677743,2.3439630284487003,10.452370420190228,55,6062,20,3716.6889696523176,17.609448341374073,13,297.07795068297406,41904.9776586518,0,17.201642551518344,1071.9117749565953,2.2264724689859254,26.019876174709516
2020-07-23,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,453.18337276331783,2.109540168428998,52.35546127439283,180.8487811464429,20.010040277805636,30.387858485343948,23.2051085828633,42.487798215161625,2.4142120614744726,3.920418071996532,140,8063,24,6069.847596889546,11.29809835886865,2,579.4758341451472,81238.83601642947,0,11.080197429757463,819.363050057921,1.1162073652994322,44.09042310751602
2023-12-31,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,440.4606648421757,1.9618739327136263,41.69378647826055,221.16521473979017,14.23936586148835,34.48789741553442,32.85438651727064,82.17507098428192,2.5066413263495235,4.7673225680072004,200,7498,24,4304.543640338899,6.206386783077656,32,348.69089846225336,79130.38747634646,0,6.409338908884156,389.605220018976,0.8677052097499618,31.288707441246345
2021-02-01,Jharkhand,Dhanbad,Jharia,23.77,86.42,434.18947803576964,2.0687975204548357,35.40064336390408,97.6771457881976,13.017597865113684,26.232037952981006,24.340383689678834,76.41733911483398,2.0953980270233457,9.015479707236231,140,11792,24,10659.856533541544,-5.603039557107699,9,587.8876710059135,108863.18554189587,0,-5.827671587397927,-395.399825397754,2.0037410922854475,38.88441924723019
2019-10-03,Jharkhand,Dhanbad,Bhowra,23.75,86.43,411.9023552080711,2.0659267788673414,40.6992584587115,133.7677580381947,9.128477167375905,22.36474307193963,31.873477164544724,49.638104043198275,2.2292161342913785,8.222568406832906,140,17446,20,11410.513904438649,18.575513328639683,1,906.3102236443966,130330.03319252153,0,18.6776425127492,1292.1633770612939,0.842052251894614,39.51355151349087
2019-02-19,Jharkhand,Bokaro,Kargali,23.82,85.92,467.7233039256967,1.8555295539321592,52.24456358505323,104.78168704770479,1.429121697421964,36.11738915609872,18.82188931518416,55.78441176847305,1.7760779977738381,4.46997075602601,140,13504,20,8633.287303589526,8.886246160251503,18,609.5694119680057,122097.27211316176,0,8.88144935116267,621.4158219510889,1.726973529871429,31.78112179115554
2022-10-13,Jharkhand,Bokaro,Kathara,23.91,85.92,404.5160981846299,2.2010177096497077,48.37899575744491,148.19313485973342,10.854597090883807,32.533833911831636,38.111126599124475,45.14039920375647,2.5333406622877046,5.2798411991777465,80,13801,20,7182.370067026565,15.559615597851785,8,647.7402821124203,96289.133598028,0,16.519549992745496,1044.2019412704694,0.0,30.31814865329141
2020-12-28,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,393.0114135183973,1.968294197456032,67.42789548165321,111.00449982575849,20.989137799700227,29.419473608695778,36.92203206521849,48.32415965677203,1.4553908353702578,1.0216213135550465,200,1721,24,1196.0020445293571,12.993589955796033,11,86.17693862238869,15188.334296843908,0,13.915602196077627,808.244359689351,1.7863188887391785,45.52209051539053
2021-06-24,Odisha,Angul,Talcher,20.95,85.23,418.3421590475226,1.936485770066586,0.01,38.113578154656665,12.208486839434377,25.606430659863523,29.322359751933185,65.97626218889843,1.9664278703692797,1.9295297108728957,140,13989,16,9162.002960702495,13.548353031895285,23,694.6643322754041,134156.4431023664,0,13.576995195324411,787.9335389858659,2.611963933011408,25.829425523268927
2021-07-16,Odisha,Angul,Bhubaneswari,20.94,85.19,446.8863809060237,2.165238043828026,66.49071853451169,119.53058511358866,12.439691599834582,32.67159418975909,16.23976132997739,66.5971642936965,3.0562138873555944,5.222121701181873,140,5561,20,3297.825842214854,30.295142303543948,1,362.8057200522175,45983.26238028459,0,32.631812181719305,2157.6864806394174,1.7088811439103408,15.416307584342327
2020-07-17,Odisha,Jharsuguda,Lakhanpur,21.85,83.87,462.2862526996192,1.892095419366788,67.71619453328786,71.25547420093771,13.475428705551334,24.920888543948674,33.26931695515374,55.64581646976667,2.665116134226677,6.383191790289919,55,14949,24,12351.928403820019,7.00320756907462,16,900.0275281673095,122445.30422640065,0,7.186647681892469,518.8166503424509,1.5969178605282954,44.175186500299525
2021-02-21,Odisha,Sundargarh,Basundhara,21.93,83.73,415.4273121039295,1.3575385356332594,43.93584889520051,104.90175860426085,9.883455627042377,7.173660669184123,25.69240240920134,52.36070668859323,3.0402994187863253,5.074936556676529,80,1457,24,1312.6550640798473,-4.294533140420537,9,64.4031470882799,10579.110924452134,0,-4.414379830371232,-307.73387270362116,2.1651500768096446,14.759206297183479
2020-04-29,Chhattisgarh,Korba,Gevra,22.331,82.614,402.51900655758675,1.818681717135596,27.290595776268795,94.04030991969587,17.526966290478107,34.21247272935716,22.62694663583761,63.4935034753704,2.4217623085280486,7.000520261419178,140,12144,20,10633.101970219517,32.05932018816872,9,646.3694066441307,90781.4586300837,0,33.14350523570296,2408.53556167134,1.859711967529698,23.315636696268204
2022-01-12,Chhattisgarh,Korba,Kusmunda,22.25,82.52,440.471826691498,2.0643700241928906,80.64914592295506,155.53122411118963,10.800598703534407,24.25083417721378,34.13304347832169,73.93925571782812,1.7860104589440273,-0.5627472303926044,140,3051,20,1669.4826437584954,1.0138757058322465,15,170.8995842925721,28601.83448034953,0,1.0279250250770753,59.77006591596066,0.9861622463479859,31.685803199202006
2023-07-20,Chhattisgarh,Korba,Dipka,22.418,82.721,408.3175033521665,2.407384952636104,41.63550404749861,22.675727812193443,10.178373943007191,30.687397535623745,16.04833094053667,61.611502994549284,2.8324453565486967,3.8705784464543584,140,16179,20,11366.186828899808,20.94434420770549,7,1228.9873904120716,126018.87902811756,0,22.86746442248757,1477.476199073587,2.663858888829745,36.672359356406005
2020-08-06,Chhattisgarh,Raigarh,Jampali,21.977,83.352,452.08600318104516,1.9767267266764543,68.69757885056823,158.23979139820574,19.080263861943305,23.681105728473756,22.93407785038972,62.41427532090155,2.577378811428076,7.374195457592012,80,8883,20,7838.594525827756,19.411759550138022,11,401.79516734171546,72952.2326968433,0,20.339022149310356,1115.993683287284,1.6384416257428212,39.076657875101596
2022-08-12,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,459.9781780122911,2.141870236371049,55.4621098856751,61.12165016226039,23.334160118035726,22.006862908139748,35.449352257587414,44.70300957125203,2.4418104167235515,2.586170969845373,80,13214,20,8031.615271541446,21.370217978938154,2,764.952252641977,129309.68702048344,0,22.30030667333012,1192.2590291619763,1.3504908370862057,44.80425890247622
2019-08-24,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,465.11776680549974,2.2453804052683632,8.213980632048724,40.44444566970708,17.51389399309963,26.471282334755266,26.855016908367798,30.301591686006574,2.2374793323854028,6.79083679389707,200,8655,16,4400.902866245703,32.97997873333437,12,657.1691123808874,91828.61556736905,0,35.0778836057949,1819.6247413111594,0.07138446934524811,11.044405586286636
2019-02-25,Jharkhand,Dhanbad,Jharia,23.77,86.42,460.7747477741118,1.9063365720299166,47.95254663332097,102.89868856889758,13.450883089771795,7.323976304427148,41.28753703992898,76.02073732516469,3.5458496163285624,6.159620437289854,55,9821,20,6598.567102719129,10.650621348964435,17,624.7553623039972,105242.50144483247,0,11.44867776588073,713.3140506472434,2.5961550431727165,25.416621897842752
2019-12-26,Jharkhand,Dhanbad,Bhowra,23.75,86.43,415.38041648217404,1.9454945577865639,29.065615457839723,97.57964067365926,16.571747749309097,29.326096695696428,32.602416234585604,44.105400864165816,2.4390158472119383,1.310790245812416,80,13042,16,11447.998889328463,17.57334260029362,5,560.4333706586054,102742.76669677222,0,18.663451949709234,1108.4925177992018,1.9055869200035207,21.25962149938507
2019-04-20,Jharkhand,Bokaro,Kargali,23.82,85.92,428.29851564503235,2.22441008756938,50.65496085914247,86.38076414052827,3.688308582645451,8.642241523864929,29.832716075247607,53.338035695455915,2.573454832770613,1.0362938269741706,55,13474,24,11246.067999495457,12.774498120784468,13,1136.4061300232445,95893.16196405567,0,12.513862981744978,878.8166727375649,1.937800738964817,26.656841358995518
2019-07-11,Jharkhand,Bokaro,Kathara,23.91,85.92,377.53344939029654,2.038818587666154,51.951202033336656,79.78859864481205,10.775204765920286,32.29792757413037,31.168427381588767,55.12053344231213,2.833008162904741,3.0311627753297623,80,17334,16,13875.92564131927,24.710662911363613,12,1314.6185292825855,145420.09320961963,0,25.735066666195337,1566.998613651121,0.579120693433494,39.03664288971385
2021-06-22,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,388.4963930987999,2.1164225738823306,28.256245138484203,71.15166351042288,10.622504693449024,24.907913384323287,27.097810392012022,47.900436983475814,3.4429195941960686,4.1652747775817875,55,6981,16,5373.605017683502,31.258616764098544,4,402.26578654153053,44668.75893109141,0,32.28477641388848,1756.9229570005293,1.344800977472676,16.441948243455155
2022-01-21,Odisha,Angul,Talcher,20.95,85.23,455.894166672122,1.637463953950704,66.21923754897756,113.784053591078,20.21330755787598,33.887256155114144,36.53574220584916,63.04199216691685,3.9289300807385077,-3.1249407263542635,140,11566,20,9331.445489359356,21.256861387791112,7,524.8051821202585,96755.86395685504,0,22.139970291877784,1593.6217037635836,0.9332714478577692,39.31838029052911
2021-05-11,Odisha,Angul,Bhubaneswari,20.94,85.19,455.6885609401386,1.9500192293712275,57.11021988703505,207.34876523590978,1.0918938584998834,11.975726561060865,26.602044792075873,83.94122590075865,2.3925887271824666,4.515481355910954,200,11140,24,8407.648963490932,-12.422252285556315,3,482.4018826919135,90041.7138097341,0,-12.913647436877913,-692.9798087217973,1.9584391441546278,30.249208499736007
2020-07-21,Odisha,Jharsuguda,Lakhanpur,21.85,83.87,449.98417080813886,1.7175996215295346,44.84564364160262,136.17029557287708,19.385480744967015,27.33924379496846,24.33259841805464,60.43302854158703,1.8548155131288167,4.962632983197147,55,18588,24,14305.157954958624,25.72103634837211,10,811.4907141610198,188611.35946396858,0,25.401940328972614,1734.5613232735536,0.6208740028271776,25.724447489444557
2021-12-19,Odisha,Sundargarh,Basundhara,21.93,83.73,421.60179817306005,1.9530497536890836,62.66043054191406,59.160025518884694,11.508285312036266,30.273948378438924,18.25630955766694,59.35382472287568,4.159952443702537,7.578741118752134,80,8026,20,6899.638888621091,16.971414279800094,14,466.48903461302933,78064.48250844235,0,18.034904551142432,1014.5930022655449,1.9197239534744024,31.960630887505452
2020-10-11,Chhattisgarh,Korba,Gevra,22.331,82.614,399.27249093577154,1.3295306001488456,35.51260020410489,93.61175222132582,17.290031830211348,31.888179490180015,32.24800907208561,72.06966787826568,2.4797482253694807,4.281627401757851,140,8441,20,5170.0821141571905,16.976395878507418,7,308.0906695278058,55885.938675730475,0,17.94348910365974,1300.5656868325664,1.2386733003806456,20.332937202338424
2019-02-08,Chhattisgarh,Korba,Kusmunda,22.25,82.52,393.56901290883485,1.4534777445829672,39.04999862522138,87.0131961286043,3.8769202707280037,7.55853128702114,35.11471357781045,56.82701889960991,4.042922489796638,-0.1719955527010848,80,15646,20,10918.119776039524,5.86071530346844,6,825.8928211336835,121135.11483844738,0,5.710305236311786,326.95379305336945,1.2189523438036372,32.034460459308065
2023-04-13,Chhattisgarh,Korba,Dipka,22.418,82.721,417.0385359806485,2.1575268974151887,51.350332197140744,164.9456383414646,19.558804591062398,20.036674113785914,19.90859561873014,71.53905526279206,2.198729714401694,4.392178145197683,140,12857,16,7328.927883114144,21.12133703719765,8,663.6054377549821,107354.69156289144,0,21.8150438429683,1166.7676834697215,2.7845770333484063,44.22990961560684
2021-12-08,Chhattisgarh,Raigarh,Jampali,21.977,83.352,433.77057630270735,1.680319921169339,56.03057862282027,80.83181242976187,0.01,35.56109574875464,32.49659928124242,51.13456965883778,2.962834492852312,4.24979374222534,55,10540,24,8772.526938619703,7.453595626962505,4,549.5009404978119,94530.64429657845,0,8.081331949306488,413.39875590770936,2.457008787476693,40.98362892842984
2022-12-14,Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,399.91879945082405,1.68214893165561,74.66530303931675,137.68783752311316,17.92457732781267,11.505470118550557,31.946440882954857,73.7017629984108,1.653785777895238,6.350477350131325,80,7765,16,4731.519000248926,4.495494852730189,2,353.8390768893755,54870.81428401965,0,4.435798482719444,283.2734739300878,0.8098368220398191,34.94802736315525
2020-09-28,Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,453.1623589286326,1.8528348334026719,36.85159055021195,116.78565388493861,4.075761852578658,33.173650336182234,32.17564149256507,34.527718407207814,2.168956744953904,2.9621996689575045,80,10457,20,6747.515980756575,-11.338921734115223,4,453.8369735082474,78146.32278698296,0,-12.436239377159215,-732.3630125328461,1.1295901510725297,18.731585131420914
2021-11-02,Jharkhand,Dhanbad,Jharia,23.77,86.42,455.4018119703736,1.9831263583658711,8.347540870635385,98.50943373041201,13.49703807749617,29.864773997765496,17.42014487554373,39.69374727264042,2.245129014233884,3.9034226600203388,80,6353,20,4453.854878653954,12.424647326771765,4,321.9793382372599,66596.60954426517,0,12.097083188163506,766.6102748575206,1.1369578661934656,28.631085703481688
2019-02-05,Jharkhand,Dhanbad,Bhowra,23.75,86.43,399.9704694504874,2.2090207923944645,55.931797129395704,136.9565496234479,12.372627960033011,31.36301669080049,30.640022588316278,57.65636078461956,2.2039075685508855,6.728102699855015,55,8136,16,4747.770129039242,15.812083527729534,11,634.5613376611976,69708.0755800562,0,15.841498340573136,919.7951425228867,1.2858550347250945,27.64578600925873
2019-04-11,Jharkhand,Bokaro,Kargali,23.82,85.92,460.2536275124661,2.196220110602393,18.863663694605098,97.18352294480053,19.690897855001094,21.93998080727941,28.90140764622739,46.327439253536525,3.922883486275369,-0.5693250784620778,200,13015,20,8028.984478468892,13.323429823255308,22,744.6588058130782,131087.57340946957,0,13.999765548103422,883.7871076641588,1.7357557678902507,20.9613165990775
2023-12-23,Jharkhand,Bokaro,Kathara,23.91,85.92,380.18057787405024,2.2856458027677253,13.730420722714967,204.97487030451123,18.334314433211414,29.25246520075891,30.352868933401346,62.09173767620631,2.8553345740089386,8.30245937816407,55,9596,20,5907.61522292764,6.760304180932534,7,478.7230054476005,81007.01223803665,0,6.648796180086955,387.13321733733136,2.9285248896374667,17.518914734878177
2022-01-14,Jharkhand,Ramgarh,Rajrappa,23.68,85.54,418.2804256604827,1.591293306251327,56.335801885368355,109.24368592258604,16.924650295971958,39.28855907452643,43.82490541980367,42.89722687035132,2.205521232299663,1.1702779266591654,140,18411,20,13799.352414784782,19.050146430194438,10,1104.6601907625777,184536.03956220913,0,20.750396287662728,1177.3169654702324,2.3005423347685126,50.48032807221197
2023-03-20,Odisha,Angul,Talcher,20.95,85.23,423.59700609070336,1.7051163468448147,25.54265193924166,170.52261720126666,14.682490828450542,16.902813347624225,19.5504265592855,32.160987197303896,2.360903453967571,8.006621176195821,140,12406,24,7090.981059537889,19.431514270060244,4,659.9950804968693,98275.84450714277,0,18.891816439304474,1248.6143776590927,1.4027035601149493,33.33366536840621
2022-05-31,Odisha,Angul,Bhubaneswari,20.94,85.19,459.04084935016976,2.131434938123057,84.37958070131833,140.00402295006535,24.669392105706567,22.42951524339715,10.231691427650297,84.17138349482208,2.3210851122384915,1.7632653097223363,140,15400,16,10994.060686030618,19.679318079618582,4,1050.605888097184,150821.31771056255,0,19.211888997385458,1238.8405098609203,1.2854234005398322,35.96449600051649
